Time MAK HER WHK BLF WPF SUF WIF WTF FOU HAL PLA FLA BFT TUN BIL MPF BUT BPF ANC GOO MEN FDE COD SHK OHK POL RHK BSB SCU TYL RED OPT SAL DRM STB TAU WOL SDF FDF HAD YTF DOG SMO SSH DSH BLS POR PSH WSK LSK SK SB PIN RWH BWH SWH TWH INV LSQ ISQ SCA QHG CLA BFF BG LOB BMS NSH OSH ZL BD MA MB SG BC ZG PL DF PS ZM ZS PB BB BO DL DR DC DIN RelMAK RelHER RelWHK RelBLF RelWPF RelSUF RelWIF RelWTF RelFOU RelHAL RelPLA RelFLA RelBFT RelTUN RelBIL RelMPF RelBUT RelBPF RelANC RelGOO RelMEN RelFDE RelCOD RelSHK RelOHK RelPOL RelRHK RelBSB RelSCU RelTYL RelRED RelOPT RelSAL RelDRM RelSTB RelTAU RelWOL RelSDF RelFDF RelHAD RelYTF RelDOG RelSMO RelSSH RelDSH RelBLS RelPOR RelPSH RelWSK RelLSK RelSK RelSB RelPIN RelRWH RelBWH RelSWH RelTWH RelINV RelLSQ RelISQ RelSCA RelQHG RelCLA RelBFF RelBG RelLOB RelBMS RelNSH RelOSH RelZL RelBD RelMA RelMB RelSG RelBC RelZG RelPL RelDF RelPS RelZM RelZS RelPB RelBB RelBO RelDL RelDR RelDC RelDIN PelDemRatio PiscivPlankRatio DivCount InfEpiRatio BSSslope HabitCover
5.500000e+01 347246.448930 363921.940508 64082.353738 126985.921888 15737.114602 117865.953184 99053.341989 59414.796441 13175.897929 53725.868952 59549.065797 1823.319606 28640.167408 671294.620508 76404.594252 1685.973920 111078.439877 235910.693447 269168.472041 88167.759986 3357965.205294 68851.804438 77332.323764 504117.245122 5449.551116 229358.008858 162217.968419 38891.154563 97195.435632 11728.331028 116454.339181 32942.430662 5638.421595 379269.252882 271867.013504 728.876670 4431.141625 2726644.643111 552580.439006 140760.595764 103300.197114 274000.285632 95839.642181 12219.653490 453768.806017 2365.212535 17147.232503 153579.469510 512729.601584 454970.389088 138524.451098 1402.841342 1722.399519 12289.087633 43981.385201 9871.377758 5641.923941 1728.405091 13144.112611 9423.544370 224556.096549 3998079.489575 6677798.918558 15332727.682929 5209161.784092 262134.145259 724621.636137 47038.779399 92735.700844 856411.909494 3747071.369897 0.000301 0.059986 22972.833135 6008291.761856 1354372.212867 4103749.204859 425795.889091 2962681.337460 1001603.498654 2272983.853828 71136.483561 811682.415143 60234265.576604 91514.790848 2590461.528950 0.000000 338431599.866415 0.995870 1.023892 0.998170 0.987521 1.005768 1.073253 0.938970 0.999292 1.006812 1.006155 1.003945 1.073185 1.224280 1.496823 1.287040 1.015026 1.154697 1.027231 1.013625 1.016185 1.001995 0.943253 0.944878 1.076940 1.043987 0.927466 1.115087 1.000443 1.061399 0.995567 0.999932 1.011135 1.010408 0.973763 0.999654 0.999565 0.869511 0.880137 0.886168 0.949145 1.040093 1.007058 1.032255 1.012588 1.050268 0.999499 0.985709 1.038764 1.009170 1.093246 1.002239 0.942845 1.000000 0.830123 0.738144 0.999923 0.999999 0.902029 0.943380 0.943837 0.995903 0.999520 0.998434 0.999062 1.037583 1.004345 1.002571 1.044857 1.031957 1.040427 0.998569 0.000000 1.000000 1.116725 1.000263 0.997851 1.086232 0.691120 0.739558 1.135089 0.653735 7.764432 1.333098 0.999655 0.006080 43.024086 1.000000 1.027549 0.394929 2.806974 67.409091 1.870758 660.551491 1.537547
5.600000e+01 347219.549262 364035.741146 64079.972877 126954.449652 15738.453975 118032.400057 99071.920170 59413.987410 13177.404244 53731.396991 59552.946939 1825.379435 28634.741942 671215.989536 76402.710231 1686.412606 111324.161712 236013.271770 269222.422284 88212.251489 3358066.121861 68911.640143 77367.304672 504738.213708 5453.420590 229406.043344 162497.860375 38890.709419 97285.947082 11727.342900 116454.129219 32948.426440 5639.394428 379266.855472 271865.477525 728.860740 4432.202170 2727175.559182 552707.269200 140932.970501 103366.497678 274029.827183 95887.589800 12222.115943 454121.049882 2365.193819 17143.368818 153669.495726 512806.064286 455516.561284 138529.173820 1401.539935 1722.399525 12257.464429 43797.438903 9871.365109 5641.923827 1728.992107 13131.784258 9414.740744 224538.231032 3998035.607785 6677593.725388 15332473.599831 5209385.422313 262150.931327 724652.595501 47074.339546 92785.308673 856953.953108 3746982.767166 0.000301 0.060324 23180.888200 6008322.221204 1354322.734335 4063779.668944 461633.964459 2961921.575949 1003542.282705 2265768.949993 70603.831293 811084.226305 60233910.841463 90860.116777 2580228.349792 0.000000 338568175.396020 0.995793 1.024212 0.998133 0.987277 1.005853 1.074769 0.939147 0.999279 1.006927 1.006259 1.004011 1.074397 1.224048 1.496648 1.287008 1.015290 1.157251 1.027678 1.013829 1.016698 1.002025 0.944073 0.945305 1.078266 1.044728 0.927660 1.117011 1.000432 1.062387 0.995484 0.999930 1.011319 1.010582 0.973757 0.999649 0.999544 0.869719 0.880308 0.886371 0.950307 1.040760 1.007166 1.032772 1.012792 1.051083 0.999491 0.985487 1.039373 1.009320 1.094559 1.002273 0.941970 1.000000 0.827987 0.735057 0.999922 0.999999 0.902336 0.942496 0.942955 0.995823 0.999509 0.998404 0.999045 1.037628 1.004410 1.002614 1.045647 1.032509 1.041086 0.998546 0.000000 1.000000 1.126838 1.000268 0.997815 1.075652 0.749290 0.739369 1.137286 0.651659 7.706294 1.332116 0.999650 0.006036 42.854127 1.000000 1.027964 0.394719 2.807039 67.363636 1.870738 658.554103 1.537856
5.700000e+01 347192.592269 364149.044024 64077.585143 126922.835076 15739.778281 118198.749186 99090.394938 59413.176944 13178.904296 53736.909521 59556.817033 1827.431755 28629.337987 671137.700721 76400.837299 1686.849910 111568.258759 236115.046135 269275.635029 88256.482658 3358165.505740 68971.351623 77402.145119 505357.366170 5457.273276 229453.952206 162776.740395 38890.184904 97375.530622 11726.353187 116453.917211 32954.393551 5640.364074 379263.944308 271863.949266 728.844164 4433.259775 2727704.764182 552833.966470 141104.832786 103432.515099 274059.093583 95935.067308 12224.559479 454470.514590 2365.175245 17139.536075 153758.921033 512882.053609 456057.919827 138533.838906 1400.252292 1722.399531 12226.243156 43616.084715 9871.352557 5641.923714 1729.578155 13119.551300 9406.002445 224520.343802 3997992.758932 6677389.101057 15332221.987481 5209606.245987 262167.551103 724683.469347 47109.890044 92834.903391 857492.349712 3746894.728014 0.000301 0.060657 23398.240130 6008352.797872 1354273.717883 4085620.421045 462699.602652 2964862.979139 1005467.287209 2258881.065291 70066.111249 810486.348535 60233559.028780 90359.784380 2569943.444666 0.000000 338704768.796203 0.995716 1.024531 0.998096 0.987031 1.005938 1.076284 0.939322 0.999265 1.007041 1.006362 1.004076 1.075605 1.223817 1.496473 1.286976 1.015553 1.159789 1.028121 1.014029 1.017207 1.002055 0.944891 0.945731 1.079589 1.045466 0.927854 1.118928 1.000418 1.063366 0.995400 0.999928 1.011502 1.010756 0.973749 0.999643 0.999521 0.869927 0.880479 0.886574 0.951466 1.041425 1.007274 1.033283 1.012995 1.051892 0.999483 0.985267 1.039978 1.009470 1.095859 1.002307 0.941105 1.000000 0.825878 0.732013 0.999921 0.999999 0.902641 0.941618 0.942080 0.995744 0.999498 0.998373 0.999029 1.037671 1.004473 1.002657 1.046437 1.033061 1.041740 0.998522 0.000000 1.000000 1.137404 1.000273 0.997779 1.081433 0.751020 0.740103 1.139468 0.649678 7.647602 1.331134 0.999644 0.006003 42.683308 1.000000 1.028379 0.394509 2.807105 67.363636 1.870717 656.581841 1.538200
5.800000e+01 347165.557526 364261.730939 64075.183638 126891.068466 15741.081138 118364.993467 99108.721576 59412.364191 13180.394451 53742.401396 59560.668687 1829.472768 28623.974380 671060.071481 76398.973216 1687.285441 111810.428731 236216.014077 269328.637592 88300.306219 3358264.034004 69030.874316 77436.783954 505974.231341 5461.101972 229501.698960 163053.995724 38889.603469 97464.233798 11725.359661 116453.701148 32960.316530 5641.329187 379263.974377 271862.431223 728.826951 4434.313490 2728231.728973 552960.416844 141276.019411 103498.076946 274087.980109 95982.113527 12226.983178 454817.198741 2365.156849 17135.741859 153847.397879 512957.432758 456593.373632 138538.451536 1398.976696 1722.399538 12195.451560 43437.466061 9871.340089 5641.923602 1730.162822 13107.430150 9397.340223 224502.508713 3997949.443756 6677187.310108 15331973.097520 5209824.650642 262183.937788 724714.163128 47145.403032 92884.303283 858030.278857 3746807.304543 0.000301 0.060984 23621.456212 6008383.493853 1354225.127372 4153788.444595 430946.954324 2972450.016127 1007381.817930 2252365.078892 69535.562585 809889.610033 60233208.707406 89783.304999 2559606.977359 0.000000 338841284.812181 0.995638 1.024848 0.998058 0.986784 1.006021 1.077798 0.939495 0.999252 1.007155 1.006465 1.004141 1.076807 1.223588 1.496300 1.286945 1.015816 1.162306 1.028561 1.014229 1.017713 1.002084 0.945706 0.946154 1.080907 1.046200 0.928047 1.120834 1.000403 1.064334 0.995315 0.999927 1.011684 1.010929 0.973749 0.999637 0.999497 0.870134 0.880649 0.886777 0.952620 1.042085 1.007380 1.033790 1.013196 1.052694 0.999475 0.985048 1.040576 1.009618 1.097146 1.002340 0.940248 1.000000 0.823798 0.729016 0.999919 0.999999 0.902947 0.940748 0.941212 0.995665 0.999487 0.998343 0.999013 1.037715 1.004536 1.002699 1.047226 1.033611 1.042393 0.998499 0.000000 1.000000 1.148255 1.000278 0.997743 1.099477 0.699481 0.741997 1.141638 0.647804 7.589694 1.330154 0.999638 0.005965 42.511634 1.000000 1.028793 0.394300 2.807172 67.363636 1.870696 654.636457 1.538542
5.900000e+01 347138.459077 364374.003720 64072.769493 126859.191542 15742.366865 118531.145613 99126.938036 59411.549430 13181.875158 53747.876656 59564.506534 1831.503733 28618.646992 670983.033028 76397.113549 1687.719545 112050.874997 236316.334628 269381.226380 88343.755058 3358362.136053 69090.227349 77471.271557 506589.196624 5464.906499 229549.311039 163329.758355 38888.973833 97552.142425 11724.362607 116453.483055 32966.204438 5642.290797 379270.184116 271860.920855 728.809272 4435.364702 2728756.704815 553086.638141 141446.684311 103563.259368 274116.531680 96028.845258 12229.392980 455161.986654 2365.138577 17131.974988 153935.050609 513032.379298 457123.050893 138543.023340 1397.709490 1722.399545 12165.013019 43261.188568 9871.327670 5641.923491 1730.746213 13095.390458 9388.734215 224484.640339 3997905.582265 6676986.521619 15331725.394938 5210039.540848 262200.112107 724744.682417 47180.874658 92933.420042 858571.232150 3746720.256997 0.000301 0.061306 23855.530379 6008414.219248 1354176.847694 4126770.260436 450941.223519 2956720.116045 1009289.347952 2246096.790136 69011.372752 809293.426841 60232861.515699 89289.044130 2549221.594237 0.000000 338977746.864531 0.995561 1.025164 0.998021 0.986536 1.006103 1.079310 0.939668 0.999238 1.007268 1.006568 1.004205 1.078002 1.223360 1.496128 1.286914 1.016077 1.164806 1.028997 1.014427 1.018213 1.002114 0.946519 0.946576 1.082220 1.046929 0.928239 1.122730 1.000387 1.065294 0.995231 0.999925 1.011864 1.011101 0.973765 0.999632 0.999473 0.870340 0.880819 0.886979 0.953771 1.042742 1.007485 1.034293 1.013395 1.053492 0.999467 0.984832 1.041169 1.009766 1.098419 1.002373 0.939396 1.000000 0.821742 0.726057 0.999918 0.999999 0.903251 0.939884 0.940350 0.995586 0.999476 0.998313 0.998997 1.037758 1.004598 1.002742 1.048013 1.034157 1.043050 0.998476 0.000000 1.000000 1.159633 1.000283 0.997707 1.092325 0.731934 0.738070 1.143799 0.646002 7.532479 1.329174 0.999632 0.005932 42.339146 1.000000 1.029208 0.394093 2.807239 67.363636 1.870674 652.713157 1.538889
6.000000e+01 347111.233227 364485.704517 64070.316918 126827.217706 15743.618367 118696.956354 99144.974560 59410.727717 13183.323905 53753.317705 59568.308805 1833.513837 28613.410078 670907.499970 76395.252252 1688.147347 112285.899792 236414.605988 269433.295772 88386.175602 3358458.898224 69149.275070 77505.460598 507199.272074 5468.620436 229596.667660 163601.419634 38888.113720 97637.036631 11723.354772 116453.260119 32972.034955 5643.243023 379276.453122 271859.419931 728.790587 4436.410874 2729276.050361 553212.170845 140695.008185 103627.684010 274144.217627 96074.661449 12231.769465 455502.098636 2365.120439 17128.238422 154020.627721 513106.609039 457640.691047 138547.417286 1396.442812 1722.399551 12134.821396 43086.761745 9871.315242 5641.923379 1731.325908 13083.474362 9380.206455 224466.788877 3997863.406754 6676791.746829 15331484.943604 5210251.413633 262215.637726 724774.818844 47216.223948 92981.616842 859108.913602 3746633.919341 0.000301 0.061622 24099.915557 6008444.970276 1354129.110112 4127999.675809 472919.130818 2955190.457274 1011184.740562 2240335.810904 68535.666607 808703.757885 60232521.054467 88954.223208 2538756.134066 0.000000 339113823.880607 0.995483 1.025478 0.997983 0.986287 1.006183 1.080820 0.939839 0.999224 1.007379 1.006669 1.004270 1.079185 1.223136 1.495960 1.286882 1.016334 1.167249 1.029425 1.014623 1.018702 1.002143 0.947328 0.946993 1.083524 1.047640 0.928431 1.124597 1.000365 1.066221 0.995145 0.999923 1.012043 1.011272 0.973782 0.999626 0.999447 0.870545 0.880986 0.887181 0.948702 1.043390 1.007587 1.034787 1.013592 1.054279 0.999460 0.984617 1.041748 1.009912 1.099663 1.002405 0.938545 1.000000 0.819702 0.723130 0.999917 0.999999 0.903554 0.939028 0.939496 0.995506 0.999466 0.998284 0.998981 1.037800 1.004658 1.002783 1.048799 1.034694 1.043704 0.998453 0.000000 1.000000 1.171513 1.000288 0.997672 1.092650 0.767607 0.737688 1.145947 0.644345 7.480557 1.328206 0.999627 0.005910 42.165329 1.000000 1.029621 0.393888 2.807308 67.409091 1.870652 650.805632 1.539248
6.100000e+01 347083.842669 364596.423761 64067.809914 126795.079841 15744.828446 118862.378095 99162.781859 59409.895903 13184.736095 53758.715555 59572.056612 1835.498302 28608.256036 670833.345008 76393.399058 1688.566595 112514.716256 236510.448249 269484.828452 88427.359950 3358554.049343 69207.974224 77539.274520 507801.623936 5472.232963 229643.587912 163868.170905 38886.978234 97718.470455 11722.335571 116453.027540 32977.794674 5644.181300 379277.350855 271857.937074 728.770870 4437.450701 2729787.855212 553336.713973 140867.394379 91800.294093 274170.915146 96119.420841 12234.111066 455837.297392 2365.102509 17124.546583 154104.350354 513179.948906 458146.260462 138551.586073 1395.183571 1722.399558 12104.991246 42914.878713 9871.302872 5641.923269 1731.900162 13071.725005 9371.790988 224448.940672 3997822.265732 6676604.821389 15331253.386928 5210460.770216 262230.294411 724804.493013 47251.330479 93029.018233 859646.322495 3746548.695782 0.000301 0.061934 24355.602714 6008475.694736 1354082.211910 4176098.846466 433900.655148 2952047.369755 1013062.354871 2235097.889571 68037.389424 808122.145826 60232188.192323 88572.197362 2528199.760520 0.000000 339249287.713893 0.995404 1.025790 0.997944 0.986037 1.006261 1.082327 0.940008 0.999210 1.007487 1.006771 1.004333 1.080353 1.222916 1.495795 1.286851 1.016587 1.169628 1.029843 1.014817 1.019177 1.002171 0.948132 0.947407 1.084810 1.048332 0.928621 1.126431 1.000336 1.067111 0.995059 0.999921 1.012220 1.011440 0.973784 0.999621 0.999420 0.870749 0.881151 0.887381 0.949865 0.924304 1.007685 1.035269 1.013786 1.055055 0.999452 0.984405 1.042314 1.010056 1.100877 1.002435 0.937698 1.000000 0.817687 0.720245 0.999916 0.999999 0.903853 0.938185 0.938654 0.995427 0.999456 0.998256 0.998966 1.037842 1.004714 1.002824 1.049578 1.035221 1.044357 0.998430 0.000000 1.000000 1.183942 1.000293 0.997637 1.105382 0.704275 0.736904 1.148075 0.642838 7.426171 1.327251 0.999621 0.005884 41.990002 1.000000 1.030032 0.393721 2.807381 67.409091 1.870629 648.921158 1.539644
6.200000e+01 347056.433467 364706.760144 64065.281397 126762.907021 15746.032695 119027.691496 99180.532526 59409.059805 13186.139552 53764.083460 59575.769337 1837.472889 28603.113259 670759.361740 76391.551105 1688.984472 112741.961768 236605.559520 269536.126898 88468.162090 3358648.732141 69266.567095 77572.909856 508401.259054 5475.816696 229690.242291 164133.496900 38885.735850 97798.747732 11721.315235 116452.788449 32983.542874 5645.114959 379276.312424 271856.459705 728.751023 4438.484676 2730297.255197 553460.969143 141038.807968 91863.663150 274197.336547 96163.927039 12236.445438 456171.530476 2365.084563 17120.853364 154187.880529 513252.854697 458646.154101 138555.649968 1393.931518 1722.399565 12075.454343 42745.009940 9871.290538 5641.923158 1732.472691 13060.026192 9363.408870 224431.152922 3997778.951048 6676415.584728 15331020.886051 5210669.489989 262244.706851 724834.111008 47286.380803 93076.456723 860181.237242 3746464.358277 0.000301 0.062240 24620.873761 6008506.560937 1354035.628031 4157710.223155 455714.466005 2949103.059950 1014878.286916 2230028.454345 67533.206242 807541.559005 60231836.166387 88294.393919 2517561.125328 0.000000 339384833.200039 0.995326 1.026100 0.997904 0.985787 1.006338 1.083832 0.940176 0.999196 1.007594 1.006871 1.004395 1.081515 1.222696 1.495630 1.286820 1.016838 1.171990 1.030257 1.015010 1.019647 1.002199 0.948935 0.947818 1.086091 1.049019 0.928809 1.128255 1.000304 1.067987 0.994972 0.999919 1.012397 1.011607 0.973781 0.999615 0.999393 0.870952 0.881316 0.887580 0.951021 0.924942 1.007782 1.035748 1.013980 1.055829 0.999445 0.984193 1.042879 1.010200 1.102079 1.002464 0.936857 1.000000 0.815692 0.717394 0.999914 0.999999 0.904152 0.937345 0.937814 0.995348 0.999445 0.998227 0.998951 1.037883 1.004769 1.002865 1.050357 1.035749 1.045006 0.998407 0.000000 1.000000 1.196837 1.000298 0.997603 1.100515 0.739682 0.736169 1.150133 0.641380 7.371140 1.326297 0.999615 0.005866 41.813308 1.000000 1.030444 0.394762 2.807457 67.409091 1.870605 647.055039 1.540017
6.300000e+01 347029.112049 364817.482659 64062.759952 126730.876091 15747.256193 119193.141728 99198.365626 59408.225437 13187.553095 53769.442157 59579.480152 1839.451784 28597.965469 670685.276432 76389.700789 1689.405480 112971.337402 236701.616063 269588.122364 88509.229343 3358744.391374 69325.275406 77606.578913 509003.200754 5479.422896 229736.881744 164399.955555 38884.589091 97880.205647 11720.297361 116452.549522 32989.321667 5646.052581 379278.755568 271854.977627 728.731933 4439.516857 2730808.790408 553585.484941 141210.004360 91927.296407 274224.036909 96209.015337 12238.800455 456508.871848 2365.066456 17117.128568 154272.088886 513325.902018 459145.534678 138559.753707 1392.680297 1722.399572 12046.097285 42576.468626 9871.278171 5641.923048 1733.046658 13048.261295 9354.981772 224413.321322 3997738.592300 6676229.042881 15330791.907660 5210877.147156 262259.325123 724863.858796 47321.493596 93124.030262 860718.995401 3746380.074220 0.000301 0.062541 24891.484052 6008537.510790 1353988.747278 4140571.825278 512770.379504 2956171.279968 1016767.865974 2225031.559471 67057.685479 806956.397860 60231504.379137 87949.232648 2507151.248245 0.000000 339521057.800299 0.995247 1.026412 0.997865 0.985538 1.006416 1.085338 0.940345 0.999182 1.007702 1.006971 1.004458 1.082680 1.222476 1.495464 1.286789 1.017092 1.174374 1.030675 1.015206 1.020121 1.002228 0.949739 0.948229 1.087377 1.049710 0.928998 1.130086 1.000274 1.068877 0.994886 0.999917 1.012574 1.011775 0.973787 0.999610 0.999367 0.871155 0.881481 0.887779 0.952175 0.925583 1.007880 1.036234 1.014175 1.056610 0.999437 0.983978 1.043449 1.010343 1.103279 1.002494 0.936016 1.000000 0.813709 0.714565 0.999913 0.999999 0.904452 0.936501 0.936970 0.995269 0.999435 0.998200 0.998936 1.037925 1.004825 1.002907 1.051137 1.036278 1.045660 0.998385 0.000000 1.000000 1.209992 1.000304 0.997569 1.095978 0.832291 0.737933 1.152275 0.639943 7.319238 1.325336 0.999610 0.005843 41.640414 1.000000 1.030857 0.394563 2.807535 67.454545 1.870579 645.199929 1.540497
6.400000e+01 347001.865447 364928.595967 64060.249266 126698.941490 15748.496745 119358.727847 99216.262351 59407.393077 13188.978549 53774.800981 59583.195956 1841.435999 28592.798133 670610.843895 76387.843928 1689.831335 113202.943727 236798.505139 269640.498931 88550.552798 3358840.533793 69384.126500 77640.323965 509608.175826 5483.060005 229783.536769 164667.576856 38883.543821 97962.772114 11719.282617 116452.310792 32995.124459 5646.993276 379285.236655 271853.492359 728.713437 4440.548746 2731322.133892 553710.210230 141381.399960 91991.198516 274251.003414 96254.574967 12241.170565 456848.501732 2365.048247 17113.384800 154356.728298 513399.222375 459645.293020 138563.924471 1391.428652 1722.399579 12016.910971 42409.218721 9871.265762 5641.922936 1733.621773 13036.456650 9346.527761 224395.471204 3997696.506384 6676037.865473 15330556.825951 5211084.273056 262274.227650 724893.724966 47356.635535 93171.781470 861259.162026 3746295.760831 0.000301 0.062837 25169.944156 6008568.505664 1353941.614413 4225255.915712 471153.977251 2971871.492447 1018610.594463 2220358.296684 66571.119194 806366.271573 60231152.138751 87815.755266 2496698.161187 0.000000 339657935.081196 0.995169 1.026724 0.997826 0.985290 1.006495 1.086846 0.940515 0.999168 1.007811 1.007072 1.004520 1.083848 1.222255 1.495298 1.286757 1.017348 1.176782 1.031097 1.015403 1.020597 1.002256 0.950546 0.948641 1.088670 1.050406 0.929187 1.131926 1.000247 1.069779 0.994799 0.999915 1.012752 1.011944 0.973804 0.999604 0.999342 0.871357 0.881647 0.887980 0.953331 0.926227 1.007979 1.036725 1.014371 1.057396 0.999429 0.983763 1.044021 1.010488 1.104479 1.002524 0.935175 1.000000 0.811737 0.711758 0.999912 0.999999 0.904752 0.935654 0.936123 0.995190 0.999424 0.998171 0.998921 1.037966 1.004882 1.002948 1.051918 1.036810 1.046316 0.998362 0.000000 1.000000 1.223528 1.000309 0.997534 1.118393 0.764742 0.741852 1.154363 0.638599 7.266130 1.324367 0.999604 0.005834 41.466803 1.000000 1.031273 0.394363 2.807611 67.409091 1.870554 643.355154 1.540899
6.500000e+01 346974.629781 365039.855999 64057.731158 126667.071556 15749.736303 119524.298237 99234.137612 59406.558996 13190.401644 53780.150556 59586.900441 1843.416672 28587.643828 670536.613473 76385.971639 1690.257460 113434.296487 236895.397744 269693.305399 88591.692263 3358937.657776 69443.010141 77674.046305 510213.420021 5486.688732 229830.136583 164934.535457 38882.504275 98045.179985 11718.265971 116452.069252 33000.925192 5647.931942 379295.107180 271852.007981 728.694963 4441.579686 2731834.708579 553834.774758 141552.714075 92055.044391 274277.874837 96300.161840 12243.539647 457188.143075 2365.030032 17109.641698 154440.913896 513472.626515 460141.563264 138568.086698 1390.171730 1722.399586 11987.867711 42243.198993 9871.253275 5641.922824 1734.196143 13024.670203 9338.082901 224377.691533 3997658.041928 6675852.832455 15330329.105323 5211290.629174 262289.102819 724923.496606 47391.721997 93219.287146 861805.466914 3746211.636968 0.000301 0.063128 25451.572748 6008599.424255 1353894.443093 4291881.488231 449574.502587 2981226.838782 1020526.755908 2216044.347070 66156.202782 805775.483177 60230826.817551 87656.593877 2486436.991762 0.000000 339795109.060346 0.995091 1.027037 0.997787 0.985042 1.006574 1.088354 0.940684 0.999154 1.007920 1.007172 1.004583 1.085014 1.222035 1.495133 1.286726 1.017605 1.179187 1.031519 1.015602 1.021071 1.002285 0.951352 0.949053 1.089963 1.051102 0.929375 1.133761 1.000221 1.070678 0.994713 0.999913 1.012930 1.012112 0.973829 0.999599 0.999316 0.871559 0.881812 0.888179 0.954486 0.926869 1.008078 1.037216 1.014567 1.058182 0.999422 0.983548 1.044591 1.010632 1.105672 1.002554 0.934330 1.000000 0.809775 0.708972 0.999911 0.999999 0.905052 0.934808 0.935277 0.995111 0.999415 0.998143 0.998906 1.038007 1.004939 1.002989 1.052697 1.037338 1.046980 0.998340 0.000000 1.000000 1.237218 1.000314 0.997499 1.136029 0.729716 0.744188 1.156534 0.637358 7.220842 1.323397 0.999598 0.005823 41.296378 1.000000 1.031689 0.394163 2.807685 67.454545 1.870528 641.519273 1.541370
6.600000e+01 346947.396204 365151.355574 64055.204866 126635.269347 15750.981961 119689.820708 99252.044468 59405.722043 13191.822974 53785.500386 59590.595043 1845.397907 28582.482391 670462.245251 76384.095512 1690.683464 113665.092427 236992.070051 269746.698743 88632.661100 3359036.355692 69502.048680 77707.838201 510818.785841 5490.309058 229876.685379 165201.013799 38881.414707 98127.010817 11717.248436 116451.824552 33006.742501 5648.867803 379307.732603 271850.529208 728.676533 4442.611846 2732346.110316 553959.126187 141724.322533 92119.060059 274304.699602 96345.705745 12245.909262 457527.888212 2365.011784 17105.893494 154525.125517 513546.427797 460636.069249 138572.233831 1388.917178 1722.399593 11959.033678 42078.842284 9871.240777 5641.922712 1734.769218 13012.879205 9329.634233 224359.978292 3997620.408610 6675672.128102 15330104.868357 5211496.339611 262303.922587 724953.183185 47426.668720 93266.535631 862361.213763 3746127.635278 0.000301 0.063414 25737.262575 6008630.105143 1353847.417863 4330856.907378 473834.674932 3003180.110978 1022449.398656 2212019.911857 65744.805804 805184.192201 60230506.090336 87587.642183 2476186.542984 0.000000 339932477.939335 0.995013 1.027351 0.997747 0.984794 1.006654 1.089861 0.940854 0.999140 1.008029 1.007272 1.004645 1.086180 1.221814 1.494967 1.286694 1.017861 1.181586 1.031940 1.015803 1.021543 1.002315 0.952161 0.949466 1.091256 1.051795 0.929563 1.135593 1.000193 1.071572 0.994627 0.999910 1.013109 1.012280 0.973862 0.999594 0.999291 0.871762 0.881977 0.888379 0.955643 0.927514 1.008177 1.037706 1.014764 1.058968 0.999414 0.983333 1.045160 1.010777 1.106860 1.002584 0.933487 1.000000 0.807828 0.706214 0.999909 0.999999 0.905351 0.933962 0.934431 0.995033 0.999405 0.998116 0.998891 1.038048 1.004996 1.003030 1.053473 1.037864 1.047655 0.998318 0.000000 1.000000 1.251106 1.000319 0.997464 1.146345 0.769093 0.749668 1.158713 0.636201 7.175939 1.322425 0.999593 0.005819 41.126132 1.000000 1.032106 0.393964 2.807759 67.454545 1.870503 639.696435 1.541823
6.700000e+01 346920.154574 365262.815081 64052.678261 126603.441102 15752.231721 119855.324313 99269.949525 59404.883887 13193.247005 53790.843661 59594.278777 1847.379540 28577.302138 670387.541462 76382.225259 1691.111828 113895.780794 237088.541269 269799.556890 88673.583871 3359135.310404 69561.145886 77741.625389 511424.721625 5493.935156 229923.159919 165467.496652 38880.280988 98208.412256 11716.233120 116451.577152 33012.565734 5649.802310 379321.828391 271849.055057 728.657961 4443.642461 2732856.962201 554083.434824 141895.834983 92183.170677 274331.501359 96391.125378 12248.276016 457867.243932 2364.993552 17102.150029 154609.440639 513620.244422 461129.162471 138576.367579 1387.674452 1722.399600 11930.517874 41916.541460 9871.228352 5641.922601 1735.341823 13001.111505 9321.201219 224342.364502 3997584.221323 6675493.084111 15329883.919442 5211703.588714 262318.808603 724982.905703 47461.577157 93313.898240 862918.763906 3746043.981054 0.000301 0.063695 26032.321313 6008660.845225 1353800.663030 4394117.638571 454684.395048 3026185.272522 1024372.019673 2208343.685098 65344.711563 804592.191426 60230187.825124 87807.531337 2465972.725412 0.000000 340069878.223590 0.994935 1.027665 0.997708 0.984547 1.006734 1.091368 0.941024 0.999126 1.008137 1.007372 1.004707 1.087346 1.221593 1.494800 1.286663 1.018119 1.183984 1.032360 1.016002 1.022015 1.002344 0.952971 0.949879 1.092550 1.052490 0.929751 1.137425 1.000163 1.072461 0.994541 0.999908 1.013287 1.012447 0.973898 0.999588 0.999266 0.871964 0.882142 0.888578 0.956800 0.928159 1.008275 1.038195 1.014960 1.059754 0.999406 0.983117 1.045731 1.010923 1.108045 1.002614 0.932652 1.000000 0.805902 0.703490 0.999908 0.999999 0.905649 0.933117 0.933587 0.994955 0.999396 0.998090 0.998877 1.038089 1.005053 1.003071 1.054249 1.038391 1.048332 0.998295 0.000000 1.000000 1.265449 1.000324 0.997430 1.163090 0.738010 0.755411 1.160892 0.635143 7.132269 1.321453 0.999588 0.005833 40.956494 1.000000 1.032524 0.393765 2.807835 67.409091 1.870476 637.893275 1.542297
