Time MAK HER WHK BLF WPF SUF WIF WTF FOU HAL PLA FLA BFT TUN BIL MPF BUT BPF ANC GOO MEN FDE COD SHK OHK POL RHK BSB SCU TYL RED OPT SAL DRM STB TAU WOL SDF FDF HAD YTF DOG SMO SSH DSH BLS POR PSH WSK LSK SK SB PIN RWH BWH SWH TWH INV LSQ ISQ SCA QHG CLA BFF BG LOB BMS NSH OSH ZL BD MA MB SG BC ZG PL DF PS ZM ZS PB BB BO DL DR DC DIN RelMAK RelHER RelWHK RelBLF RelWPF RelSUF RelWIF RelWTF RelFOU RelHAL RelPLA RelFLA RelBFT RelTUN RelBIL RelMPF RelBUT RelBPF RelANC RelGOO RelMEN RelFDE RelCOD RelSHK RelOHK RelPOL RelRHK RelBSB RelSCU RelTYL RelRED RelOPT RelSAL RelDRM RelSTB RelTAU RelWOL RelSDF RelFDF RelHAD RelYTF RelDOG RelSMO RelSSH RelDSH RelBLS RelPOR RelPSH RelWSK RelLSK RelSK RelSB RelPIN RelRWH RelBWH RelSWH RelTWH RelINV RelLSQ RelISQ RelSCA RelQHG RelCLA RelBFF RelBG RelLOB RelBMS RelNSH RelOSH RelZL RelBD RelMA RelMB RelSG RelBC RelZG RelPL RelDF RelPS RelZM RelZS RelPB RelBB RelBO RelDL RelDR RelDC RelDIN PelDemRatio PiscivPlankRatio DivCount InfEpiRatio BSSslope HabitCover
3.358000e+03 439330.588817 1385945.708008 44293.519981 102770.294028 15819.234673 256867.759626 82799.897070 46901.317054 12289.117100 83850.454405 50113.689273 3252.937458 74181.667914 879817.068895 308804.507935 2085.688241 162772.192323 561667.443707 451310.744020 29442.064505 6843228.791276 71164.818888 167069.848263 2315570.398101 10161.268866 178638.822177 444505.168559 35159.097251 520925.446666 7259.536103 224478.055511 39789.094362 5669.875095 351687.871319 200857.050401 718.404829 4648.362954 2503486.112623 403308.755456 251398.764512 64138.304081 475877.197601 174699.694607 13851.748094 1515210.786599 2406.210182 14451.870454 130216.849245 843131.770392 365839.243902 137054.315162 2524.065941 1866.139105 3441.907982 7182.830927 11605.885415 6667.399964 1645.192002 31679.063847 7355.208934 189645.741512 3944217.544433 6387659.108670 14573206.510376 7134434.002700 238503.883639 914771.281724 28158.328968 56232.717224 2197413.145415 3920545.817132 0.000301 0.093506 0.000301 6178714.339953 1049899.972920 5093352.351565 1028233.970754 3065833.077120 1609155.079977 2397264.806064 24837.610465 104191.112100 64172101.586564 80960.976288 3118303.315893 0.000000 979479446.371305 1.259959 3.899350 0.689932 0.799206 1.011016 2.338964 0.784897 0.788829 0.939050 1.570316 0.844873 1.914642 3.171041 1.961777 5.201829 1.255670 1.692071 2.445681 1.699531 0.339337 2.041975 0.974941 2.041328 4.946725 1.946625 0.722370 3.055531 0.904439 5.688639 0.616231 1.927475 1.221286 1.016044 0.902949 0.738551 0.985205 0.912136 0.808103 0.646782 1.695175 0.645786 1.749034 1.881630 1.147833 3.507021 1.016824 0.830766 0.880747 1.659477 0.879073 0.991602 1.696417 1.083453 0.232499 0.120550 1.175620 1.181759 0.858602 2.273673 0.736678 0.841076 0.986054 0.955054 0.949572 1.421067 0.913808 1.265658 0.625472 0.625754 2.669566 1.044799 0.000000 1.000000 0.000000 1.028635 0.773527 1.348172 1.668953 0.765308 1.823611 0.689479 2.710985 0.171122 1.065008 0.005379 51.790829 1.000000 2.973905 0.368682 14.051941 61.636364 1.910897 84.489613 1.420813
3.431000e+03 450605.251132 1463592.549059 45842.109759 105781.268359 16396.423597 266433.427480 79368.311397 46049.637188 12671.425873 87161.148469 44785.557454 3340.098748 79165.109840 884494.056234 350164.453741 2210.884602 125312.578847 194567.024109 317534.368864 31824.853269 7006819.749582 76665.066248 170862.698684 2370262.545276 10588.075305 186808.791143 460221.108697 35734.390558 539775.348229 7364.159120 217711.457177 30945.499154 5753.779100 360658.382044 201370.937858 746.267004 5052.934959 2672831.748858 422860.802971 263619.816122 60667.217846 491189.448343 179212.349317 14278.182424 1568280.296338 2406.210182 14451.870454 130216.849245 862899.849505 374122.229728 140503.508519 2504.325533 1866.142848 3819.660315 7818.677678 11807.776989 6784.470110 1711.704689 24836.115779 5698.309459 188667.139493 3943680.337444 6385464.429202 14560641.238740 7122391.738932 236776.479330 918380.763492 22013.814353 42927.030924 2107243.221479 3928427.617595 0.000301 0.094168 0.000301 6182242.710583 1043015.718206 4988582.848756 992543.993557 3775037.231906 1580043.063213 2620380.804819 35209.458239 98921.833277 64253278.162078 114587.889703 2582916.825816 0.000000 984393610.217343 1.292294 4.117809 0.714053 0.822621 1.047905 2.426066 0.752367 0.774505 0.968263 1.632317 0.755045 1.965944 3.384068 1.972206 5.898540 1.331044 1.302666 0.847208 1.195760 0.366800 2.090790 1.050293 2.087670 5.063563 2.028390 0.755408 3.163563 0.919238 5.894485 0.625112 1.869374 0.949841 1.031080 0.925980 0.740440 1.023414 0.991524 0.862767 0.678138 1.777581 0.610837 1.805313 1.930234 1.183169 3.629853 1.016824 0.830766 0.880747 1.698385 0.898976 1.016557 1.683149 1.083455 0.258016 0.131222 1.196071 1.202509 0.893314 1.782540 0.570727 0.836736 0.985920 0.954726 0.948754 1.418668 0.907190 1.270652 0.488986 0.477689 2.560022 1.046899 0.000000 1.000000 0.000000 1.029222 0.768455 1.320440 1.611024 0.942342 1.790619 0.753650 3.843055 0.162468 1.066356 0.007613 42.898779 1.000000 2.988826 0.417290 4.820713 67.590909 1.914383 100.223314 1.419945
3.504000e+03 461283.243027 1565919.985783 41222.185471 95825.170687 14387.666896 285836.580029 84816.959871 46628.009182 11274.481237 78122.056396 43046.288980 2918.403833 73803.686993 792903.572412 314156.649953 1264.189293 139702.771577 227378.117826 357555.055417 34753.402139 7228751.042236 84181.571834 180790.456113 1731151.969682 8493.167100 195459.238193 378350.976342 31234.125892 453438.554632 6370.437968 223971.902492 33623.530252 5841.346694 299711.648667 181792.018752 633.853916 5487.743031 2911363.483137 445214.130624 276800.986311 65552.926922 440083.074931 155533.328394 12117.996028 1338011.320926 2451.138596 14545.971523 145838.472625 756204.974617 320586.353621 126992.586317 2421.173121 1856.204836 3670.239775 7533.772623 11806.266268 6784.413794 1788.709333 19995.046665 4529.449250 188293.028036 3941610.722288 6380253.206889 14544728.950422 7136820.907918 236077.383916 924131.670678 17031.130475 35560.983546 1943562.554535 3942757.500090 0.000301 0.095275 0.000301 6186490.930366 1032213.080789 3458584.800864 891246.419942 4294627.997245 1578099.915988 3556650.077334 52901.048480 94317.671304 64415498.266909 155114.031816 3189983.876325 0.000000 997407221.237009 1.322917 4.405706 0.642092 0.745196 0.919524 2.602746 0.804018 0.784233 0.861518 1.463037 0.725723 1.717739 3.154884 1.767981 5.291986 0.761094 1.452257 0.990078 1.346469 0.400553 2.157013 1.153267 2.208972 3.698239 1.627062 0.790388 2.600787 0.803472 4.951665 0.540759 1.923129 1.032040 1.046772 0.769501 0.668449 0.869253 1.076845 0.939762 0.713985 1.866461 0.660029 1.617477 1.675195 1.004164 3.096885 1.035810 0.836175 0.986406 1.488385 0.770335 0.918805 1.627263 1.077685 0.247923 0.126440 1.195918 1.202499 0.933501 1.435086 0.453658 0.835076 0.985403 0.953947 0.947717 1.421542 0.904511 1.278609 0.378307 0.395720 2.361171 1.050718 0.000000 1.000000 0.000000 1.029929 0.760496 0.915461 1.446605 1.072045 1.788417 1.022931 5.774064 0.154906 1.069048 0.010305 52.981347 1.000000 3.028338 0.471237 4.984648 69.909091 1.918381 149.891841 1.418541
3.577000e+03 522775.784661 1399876.919128 44558.737121 111500.960327 14903.965216 253501.168208 89518.696044 43949.187337 11058.824620 79206.556201 45103.277815 2998.277180 71735.174549 754918.784666 297553.411684 1421.162588 156190.127929 257464.707369 392069.573110 31148.533074 6725337.580532 93024.357654 192231.235576 1804631.044876 9229.693685 205388.745362 399676.022905 33654.661926 501131.045000 6621.171472 228085.796195 36595.339712 5142.225918 327216.494541 186216.843886 720.853650 5992.866500 3188707.227466 470945.474991 292234.290267 70861.149405 467478.021824 166575.551505 13137.792889 1459872.690736 2438.731891 14325.487189 131142.283873 810827.121262 333339.133504 131519.595006 2754.100623 1856.054354 3473.622556 7176.937700 11775.163780 6767.658572 1877.227354 17069.485956 3808.922603 188197.544741 3939838.710204 6375358.228170 14526659.978912 7184074.244545 236162.187556 931091.684343 13548.519498 31937.509120 1782445.094207 3959100.868062 0.000301 0.095622 0.000301 6191307.250682 1017793.508889 5132978.291334 914190.931039 5219959.592246 1585562.093343 4032707.325549 60143.089357 97714.442928 64595043.036955 170700.160142 4277907.238229 0.000000 1018554840.961947 1.499272 3.938545 0.694063 0.867101 0.952521 2.308309 0.848587 0.739178 0.845039 1.483347 0.760402 1.764752 3.066461 1.683285 5.012304 0.855599 1.623648 1.121084 1.476442 0.359005 2.006798 1.274411 2.348760 3.855211 1.768160 0.830540 2.747376 0.865739 5.472479 0.562043 1.958453 1.123257 0.921489 0.840119 0.684719 0.988563 1.175964 1.029287 0.755251 1.970527 0.713476 1.718164 1.794127 1.088670 3.378939 1.030567 0.823501 0.887006 1.595894 0.800979 0.951558 1.851022 1.077598 0.234642 0.120451 1.192767 1.199529 0.979697 1.225113 0.381491 0.834653 0.984960 0.953215 0.946540 1.430954 0.904836 1.288239 0.300949 0.355399 2.165435 1.055074 0.000000 1.000000 0.000000 1.030731 0.749872 1.358661 1.483847 1.303031 1.796873 1.159850 6.564521 0.160485 1.072028 0.011340 71.050293 1.000000 3.092546 0.377008 11.764605 65.590909 1.921138 127.863902 1.416945
3.650000e+03 549436.211951 881538.505592 47504.045660 115808.200648 15943.969923 267862.139911 93492.847641 44848.814693 11628.473477 83851.449419 47220.237569 3133.239923 71735.174549 754918.784666 297553.411684 1565.336688 166588.588940 279430.519710 414696.241519 35671.029146 7278689.091017 99784.428800 204163.592669 1868965.700319 9843.150257 215565.086315 419778.121704 34708.662002 528313.451735 6847.662902 235206.025081 39597.333302 5337.124872 342353.079355 187488.665760 771.537618 6519.070753 3410821.504289 492694.746757 308006.107270 75601.551426 489486.874326 173130.238059 13777.682368 1536944.057661 2438.731891 14325.487189 131142.283873 857685.193959 347606.437820 138972.544245 2754.100623 1856.058146 3454.988685 7143.140168 11774.536735 6767.654105 1951.689651 46158.620714 11160.389726 187680.022387 3939044.062345 6374460.654812 14512647.398312 7211577.524124 235635.054332 936675.293584 34961.131712 82798.573914 1657764.458726 3969461.178639 0.000301 0.094671 0.000301 6195712.140399 1007026.498191 5017731.840053 1013311.052651 3713593.389661 1605387.393411 3079267.394045 35441.900383 97483.355012 64705964.318961 107679.024676 4122456.937558 0.000000 1032826380.103247 1.575732 2.480203 0.739940 0.900596 1.018988 2.439076 0.886260 0.754308 0.888568 1.570335 0.796092 1.844189 3.066461 1.683285 5.012304 0.942397 1.731743 1.216731 1.561649 0.411129 2.171914 1.367022 2.494554 3.992649 1.885682 0.871691 2.885558 0.892852 5.769318 0.581269 2.019590 1.215400 0.956415 0.878982 0.689395 1.058070 1.279220 1.100983 0.790130 2.076876 0.761205 1.799055 1.864726 1.141695 3.557324 1.030567 0.823501 0.887006 1.688122 0.835262 1.005481 1.851022 1.077600 0.233383 0.119884 1.192704 1.199528 1.018558 3.312901 1.117795 0.832358 0.984761 0.953081 0.945627 1.436433 0.902816 1.295964 0.776580 0.921377 2.013964 1.057834 0.000000 1.000000 0.000000 1.031464 0.741940 1.328156 1.644732 0.927005 1.819341 0.885630 3.868426 0.160106 1.073868 0.007154 68.468472 1.000000 3.135878 0.375777 15.832753 60.227273 1.923613 117.721311 1.415954
3.723000e+03 556784.797082 961079.286065 49127.656929 117306.432018 16573.849530 276997.589301 80099.791216 45565.919088 12033.639232 87484.112091 49023.073376 3226.234445 70927.332675 785882.780031 294943.127271 1678.675017 172494.480654 295098.074712 425129.217829 40312.382545 7435632.174444 80855.731201 178994.030106 1915238.920692 10313.756118 174876.484371 435414.881407 35173.196451 544294.251108 6989.664557 240790.153804 42007.283560 5463.875656 347466.006845 188181.859472 803.392581 5139.496954 2581135.557180 387647.954366 254794.693184 65091.832046 505242.915254 177126.986753 14186.526872 1586458.872622 2438.731891 14325.487189 131142.283873 890789.265603 356916.685073 142626.487665 2754.100623 1856.062559 3454.988685 7143.140168 11774.536735 6767.654105 1595.711029 34998.394540 8250.291971 186683.472252 3937062.497825 6370475.885908 14499584.950626 7197651.562035 234654.237618 940415.283133 24036.257880 48125.866699 1569372.969411 3976795.642582 0.000301 0.094342 0.000301 6199486.153185 999066.590149 5096414.582942 1058624.214416 3065888.090257 1584351.723585 2398353.923424 24723.832066 92695.264252 64775254.051532 80429.009136 3079776.855932 0.000000 1037701949.582902 1.596807 2.703991 0.765230 0.912248 1.059244 2.522260 0.759301 0.766369 0.919528 1.638365 0.826486 1.898925 3.031928 1.752327 4.968333 1.010632 1.793137 1.284952 1.600937 0.464624 2.218745 1.107704 2.187022 4.091502 1.975838 0.707156 2.993045 0.904802 5.943833 0.593322 2.067538 1.289371 0.979129 0.892109 0.691944 1.101755 1.008510 0.833168 0.621667 1.718073 0.655386 1.856965 1.907773 1.175574 3.671928 1.030567 0.823501 0.887006 1.753278 0.857633 1.031917 1.851022 1.077603 0.233383 0.119884 1.192704 1.199528 0.832778 2.511908 0.826327 0.827938 0.984266 0.952485 0.944775 1.433659 0.899058 1.301139 0.533910 0.535542 1.906580 1.059789 0.000000 1.000000 0.000000 1.032093 0.736075 1.348983 1.718280 0.765321 1.795502 0.689792 2.698566 0.152242 1.075018 0.005343 51.150957 1.000000 3.150681 0.402159 14.845997 60.727273 1.927449 110.660573 1.414687
3.796000e+03 569279.605948 1040069.615527 50630.813958 121105.045423 17216.133252 286883.157125 76473.768387 44601.830290 12436.317134 90890.535669 43460.561330 3313.294617 74790.427954 783674.089877 328249.390109 1786.168869 118130.229420 217856.771510 329827.909039 44238.110015 7583918.476697 86860.515118 182511.991136 1961357.562325 10742.599720 183150.822671 450108.826797 35762.067839 563044.772883 7112.182385 232385.051698 32442.749964 5545.782181 356382.466439 188847.593921 836.905853 5597.328111 2760106.427606 407922.651992 267106.976903 58082.042394 521224.131573 181607.285853 14628.024507 1640324.949453 2438.731891 14325.487189 131142.283873 910456.358680 365059.835786 146323.554256 2732.829448 1856.066844 3838.209452 7792.209846 11966.507012 6879.104316 1663.939702 27964.513806 6535.971107 185727.021851 3936446.434031 6368427.089598 14487672.108130 7183843.293223 233557.039683 944206.868650 18059.812564 37606.008191 1489668.898504 3984826.430471 0.000301 0.094974 0.000301 6202973.192417 991722.187436 4990040.783154 1022353.168160 3775098.041144 1564918.889900 2618952.720402 35099.510418 87869.455899 64856895.187833 114117.374435 2544730.918839 0.000000 1042166258.797851 1.632641 2.926230 0.788644 0.941788 1.100293 2.612275 0.724929 0.750154 0.950298 1.702160 0.732707 1.950167 3.197064 1.747402 5.529379 1.075347 1.228003 0.948619 1.242055 0.509870 2.262993 1.189968 2.230006 4.190024 2.057992 0.740616 3.094051 0.919950 6.148593 0.603722 1.995368 0.995798 0.993807 0.915002 0.694392 1.147714 1.098349 0.890938 0.654181 1.801095 0.584807 1.915702 1.956029 1.212159 3.796603 1.030567 0.823501 0.887006 1.791987 0.877200 1.058666 1.836726 1.077605 0.259269 0.130777 1.212150 1.219282 0.868386 2.007072 0.654625 0.823696 0.984112 0.952178 0.943999 1.430908 0.894855 1.306385 0.401157 0.418477 1.809751 1.061929 0.000000 1.000000 0.000000 1.032673 0.730664 1.320826 1.659408 0.942358 1.773479 0.753239 3.831055 0.144316 1.076373 0.007581 42.264562 1.000000 3.164235 0.434065 4.975274 67.636364 1.930993 127.837775 1.413885
3.869000e+03 576457.435574 1144807.814013 46333.966096 109489.968581 15097.498908 306894.155612 82030.879082 45272.915203 10986.289497 80977.613058 41710.638775 2898.068562 69140.643414 700820.841674 290697.194422 1178.599573 131634.091865 252485.761092 369954.477979 49008.477842 7779802.444278 95247.580158 193048.798966 1460182.034053 8587.848961 191927.096351 369030.034245 31158.095102 469879.015426 6076.788651 238677.074945 35324.446152 5634.349374 296550.531192 168717.966636 712.385437 6090.955029 3012225.114596 431177.628989 280379.790764 62896.304342 463115.202118 157411.992012 12381.343214 1396625.539647 2484.087787 14411.591291 147043.968947 794186.502677 313406.029216 131854.373571 2656.931406 1842.005118 3697.906937 7531.353946 11965.083004 6879.036460 1742.831899 22221.736024 5139.194846 185413.420135 3934299.404480 6363366.041967 14471980.778886 7191715.176109 233298.509913 950283.486338 13559.359316 31541.359619 1347384.360105 3999147.573373 0.000301 0.096087 0.000301 6207178.585894 980197.002309 3465539.398262 920089.143428 4294690.802021 1567969.182102 3553154.241421 52745.671519 83752.729200 65020024.791321 154628.158961 3160879.790474 0.000000 1054790478.698435 1.653226 3.220910 0.721715 0.851462 0.964890 2.794490 0.777607 0.761441 0.839497 1.516515 0.703205 1.705770 2.955553 1.562659 4.896810 0.709566 1.368380 1.099404 1.393162 0.564851 2.321443 1.304869 2.358749 3.119369 1.645200 0.776105 2.536715 0.801517 5.131199 0.515832 2.049394 1.084248 1.009678 0.761385 0.620375 0.976950 1.195212 0.972320 0.691475 1.890593 0.633280 1.702129 1.695430 1.025987 3.232551 1.049733 0.828451 0.994560 1.563141 0.753082 0.953980 1.785715 1.069441 0.249792 0.126400 1.212005 1.219270 0.909558 1.594901 0.514728 0.822305 0.983575 0.951422 0.942977 1.432476 0.893864 1.314792 0.301190 0.350990 1.636894 1.065746 0.000000 1.000000 0.000000 1.033373 0.722173 0.917302 1.493421 1.072061 1.776936 1.021925 5.757104 0.137555 1.079081 0.010273 52.497967 1.000000 3.202565 0.485811 5.169137 69.909091 1.935366 156.947504 1.412516
3.942000e+03 651955.512889 999705.056863 36500.980757 127099.803125 15686.016165 270688.907676 86831.573076 42601.441539 10758.047872 81828.610867 43896.344081 2975.688972 67083.350474 665363.918234 273184.094867 1331.090046 147067.841644 286228.203380 405116.568278 43579.685549 7296794.628886 105110.707354 205186.060845 1525062.799327 9327.102089 202000.618765 388906.765854 33619.437518 516964.200388 6354.247024 242353.290991 38521.380810 4919.280155 324337.811303 174164.332344 813.617441 6664.128571 3305243.162129 457927.291910 295918.814808 68140.304987 491595.132604 168377.146851 13434.486409 1520021.780354 2470.931990 14182.071555 132115.056547 849867.912321 326040.474603 136674.349146 2998.823063 1841.824510 3511.881173 7201.679068 11931.567534 6860.836997 1833.483079 18456.005873 4201.273560 185394.300138 3932449.490686 6358707.883081 14454250.552896 7231986.060521 233619.336177 957636.680997 10591.997937 27969.808556 1206776.155432 4015462.847349 0.000301 0.096408 0.000301 6211943.336059 965116.384083 5142465.339149 941807.948139 5220038.780846 1576882.403449 4030508.051723 59967.289251 87772.528830 65199931.012964 170195.224527 4251491.965493 0.000000 1075551513.362277 1.869748 2.812664 0.568553 0.988407 1.002502 2.464815 0.823115 0.716510 0.822056 1.532452 0.740054 1.751456 2.867610 1.483599 4.601801 0.801371 1.528819 1.246330 1.525574 0.502281 2.177317 1.439991 2.507047 3.257973 1.786821 0.816839 2.673348 0.864833 5.645381 0.539385 2.080960 1.182375 0.881537 0.832728 0.640402 1.115777 1.307684 1.066903 0.734373 1.995372 0.686080 1.806804 1.813532 1.113256 3.518157 1.044174 0.815257 0.893586 1.672735 0.783441 0.988853 2.015499 1.069336 0.237226 0.120867 1.208610 1.216044 0.956868 1.324626 0.420788 0.822221 0.983112 0.950725 0.941821 1.440498 0.895093 1.324966 0.235277 0.311246 1.466073 1.070094 0.000000 1.000000 0.000000 1.034167 0.711062 1.361172 1.528673 1.303051 1.787037 1.159217 6.545332 0.144157 1.082066 0.011307 70.611571 1.000000 3.265600 0.394940 12.614831 65.590909 1.938523 135.858661 1.410978
4.015000e+03 681728.809517 1018774.608710 39553.935074 132290.082005 16826.755923 285006.755639 90892.861711 43623.458115 11351.441894 86503.763710 46144.732917 3110.208022 67083.350474 665363.918234 273184.094867 1474.649717 156790.956663 310852.853451 428167.886134 51079.435549 6391038.217405 112645.807341 217844.458779 1581624.477552 9942.272186 212316.103354 407663.549652 34692.156314 543738.547503 6604.832233 249754.090661 41750.616840 5122.554158 339455.880261 175715.130147 873.274578 7259.431253 3539831.480007 480465.036860 311816.217273 72818.879284 514519.078187 174886.520168 14093.776491 1597867.517811 2470.931990 14182.071555 132115.056547 897617.119518 340060.774037 144616.854465 2998.823063 1841.828584 3494.089965 7170.311239 11930.979309 6860.832652 1909.739153 47120.214428 11441.714108 184931.201481 3931592.445545 6358282.625215 14440599.521962 7254715.067220 233323.437398 963494.461022 33857.455223 83618.882238 1133746.151731 4025739.908769 0.000301 0.095381 0.000301 6216274.811508 953837.595742 5029268.870500 1040107.360786 3713648.057106 1629137.691112 3076107.620256 35273.187323 87957.422036 65311048.148336 107257.145118 4095898.762570 0.000000 1089416383.384202 1.955135 2.866316 0.616107 1.028770 1.075407 2.595189 0.861614 0.733699 0.867399 1.620006 0.777960 1.830633 2.867610 1.483599 4.601801 0.887800 1.629894 1.353553 1.612380 0.588720 1.907045 1.543220 2.661713 3.378805 1.904671 0.858553 2.802282 0.892427 5.937764 0.560656 2.144507 1.281493 0.917964 0.871543 0.646104 1.197590 1.424499 1.142626 0.770517 2.102568 0.733187 1.891058 1.883642 1.167888 3.698334 1.044174 0.815257 0.893586 1.766717 0.817130 1.046318 2.015499 1.069339 0.236024 0.120340 1.208551 1.216043 0.996665 3.381916 1.145971 0.820167 0.982898 0.950662 0.940932 1.445025 0.893960 1.333071 0.752065 0.930506 1.377352 1.072832 0.000000 1.000000 0.000000 1.034888 0.702752 1.331210 1.688225 0.927018 1.846256 0.884722 3.850011 0.144460 1.083910 0.007126 68.027376 1.000000 3.307697 0.349645 14.976351 60.227273 1.941366 125.806843 1.410075
4.088000e+03 689452.912787 1105678.202992 41296.018010 134371.675976 17523.948113 294263.607440 77828.938310 44438.579154 11772.589270 90170.254214 48061.102859 3202.893836 66721.610819 695094.838555 271065.534027 1587.680419 162302.911586 328411.372779 438534.959547 59368.880139 6517716.247708 86722.449260 191299.717726 1622423.761654 10413.616504 171327.818807 422271.224572 35164.857260 559417.088310 6764.739606 255665.226393 44344.599848 5257.451739 344511.049956 176553.454685 911.216925 5681.243512 2642129.263202 373434.354273 257070.035890 62722.432751 530963.680624 178853.682300 14514.529364 1647815.511007 2470.931990 14182.071555 132115.056547 931367.765770 349200.476681 148476.693911 2998.823063 1841.833259 3494.089965 7170.311239 11930.979309 6860.832652 1537.472487 36190.338419 8586.661322 183959.919981 3929562.540465 6354611.870834 14427691.244764 7237629.875136 232516.066740 967425.997444 22913.890702 49076.118586 1083997.976370 4032956.533725 0.000301 0.095015 0.000301 6219966.645345 945498.625858 5105137.565800 1084855.321270 3065943.105985 1636822.803870 2393969.585504 24610.749187 83579.147226 65380579.105909 80148.011418 3058242.546783 0.000000 1093923467.374946 1.977287 3.110819 0.643242 1.044958 1.119965 2.679480 0.737775 0.747409 0.899580 1.688670 0.810268 1.885187 2.852146 1.549892 4.566114 0.955849 1.687192 1.430009 1.651420 0.684261 1.944845 1.188076 2.337378 3.465964 1.994968 0.692806 2.902695 0.904587 6.108978 0.574230 2.195263 1.361113 0.942138 0.884522 0.649187 1.249623 1.114815 0.852856 0.598873 1.733416 0.631530 1.951498 1.926371 1.202754 3.813941 1.044174 0.815257 0.893586 1.833146 0.839092 1.074244 2.015499 1.069342 0.236024 0.120340 1.208551 1.216043 0.802384 2.597456 0.860017 0.815859 0.982391 0.950113 0.940091 1.441622 0.890866 1.338510 0.508979 0.546116 1.316914 1.074756 0.000000 1.000000 0.000000 1.035502 0.696608 1.351291 1.760857 0.765335 1.854966 0.688531 2.686223 0.137269 1.085064 0.005325 50.793301 1.000000 3.321381 0.375745 13.958576 60.727273 1.945505 118.765270 1.408840
4.161000e+03 703333.968501 1192729.392197 42910.380807 139078.509406 18234.828065 304291.216862 74324.201893 43272.866634 12191.473351 93602.402241 42384.510715 3289.562473 70082.954979 688839.714176 298017.221669 1694.860944 113744.536517 236394.766348 339174.382035 66647.149372 6637651.871439 93087.698360 194465.120186 1663109.732979 10842.838812 179642.166379 436005.886266 35765.459786 577859.879495 6903.417550 246237.567985 33974.953400 5344.275596 353396.673910 177360.222574 951.115656 6188.548025 2826809.987195 394120.265460 269483.402960 56353.307405 547412.066809 183302.873815 14969.175048 1702190.980445 2470.931990 14182.071555 132115.056547 950532.570412 357225.361989 152390.384347 2976.334948 1841.837802 3884.726739 7835.968386 12113.189472 6966.739335 1606.873406 29111.529309 6855.524233 183028.910714 3928874.547856 6352766.035092 14415861.672713 7220803.649948 231591.952599 971421.003120 17075.017184 38061.367070 1038857.992969 4040832.024757 0.000301 0.095668 0.000301 6223376.476950 937910.893326 4994407.852111 1048043.218406 3775158.853010 1639199.943673 2612367.485226 34996.327086 79128.083347 65462566.160946 113718.166037 2523614.674212 0.000000 1098011850.757861 2.017096 3.355737 0.668388 1.081561 1.165398 2.770788 0.704552 0.727803 0.931589 1.752946 0.714566 1.936199 2.995834 1.535944 5.020117 1.020376 1.182412 1.029339 1.277251 0.768147 1.980633 1.275279 2.376054 3.552881 2.077196 0.726427 2.997107 0.920037 6.310378 0.586001 2.114312 1.042827 0.957697 0.907336 0.652153 1.304339 1.214362 0.912469 0.632047 1.817119 0.567401 2.011953 1.974291 1.240429 3.939795 1.044174 0.815257 0.893586 1.870866 0.858375 1.102560 2.000385 1.069344 0.262412 0.131512 1.227008 1.234815 0.838604 2.089395 0.686631 0.811730 0.982219 0.949837 0.939320 1.438270 0.887325 1.344038 0.379282 0.423545 1.262075 1.076854 0.000000 1.000000 0.000000 1.036070 0.691018 1.321982 1.701106 0.942373 1.857660 0.751345 3.819792 0.129959 1.086425 0.007555 41.913850 1.000000 3.333794 0.404932 4.737085 67.590909 1.949281 136.423993 1.408057
4.234000e+03 706662.704311 1309692.240673 39229.691238 125329.736819 15985.275215 324582.152757 80008.946208 44036.699213 10710.912914 83100.936352 40741.021203 2879.720511 64088.367531 614776.858632 260343.285968 1297.896032 126535.469160 273882.400073 379923.052662 75358.073036 6793622.604795 101961.196897 205672.370510 1317823.277344 8641.727708 188467.866069 356398.811711 31107.384621 479036.179856 5861.655273 252229.000873 37029.299985 5437.979492 294429.321710 157498.662505 809.883869 6737.130753 3086938.587488 417864.896217 282862.184498 61192.511341 483089.923538 158716.563930 12640.562981 1447007.848424 2516.734530 14260.524427 148234.666301 826718.792585 307167.802487 136921.749958 2906.996257 1822.938850 3751.313641 7593.397900 12111.852971 6966.657768 1687.033590 23253.772203 5428.631018 182780.878259 3926653.966537 6347806.530739 14400473.069491 7224077.751103 231592.133040 977857.790972 12787.052165 31635.219089 953420.954834 4054827.512773 0.000301 0.096821 0.000301 6227498.341336 926127.027640 3470986.441412 944875.502998 4294753.609791 1662200.424934 3542559.990660 52598.082875 75328.549954 65626211.833837 154169.700473 3139485.207876 0.000000 1110258830.948229 2.026643 3.684811 0.611056 0.974642 1.021628 2.955552 0.758440 0.740650 0.818454 1.556279 0.686858 1.694970 2.739583 1.370802 4.385497 0.781387 1.315378 1.192572 1.430701 0.868546 2.027173 1.396843 2.512989 2.815250 1.655522 0.762116 2.449888 0.800212 5.231198 0.497571 2.165758 1.136577 0.974488 0.755939 0.579122 1.110657 1.322009 0.996437 0.670126 1.907332 0.616126 1.775544 1.709481 1.047467 3.349163 1.063529 0.819767 1.002614 1.627173 0.738092 0.990643 1.953783 1.058372 0.253400 0.127441 1.226872 1.234800 0.880438 1.668972 0.543717 0.810630 0.981663 0.949095 0.938317 1.438922 0.887326 1.352944 0.284035 0.352035 1.158280 1.080584 0.000000 1.000000 0.000000 1.036756 0.682336 0.918744 1.533652 1.072077 1.883725 1.018878 5.740995 0.123719 1.089141 0.010242 52.142632 1.000000 3.370979 0.443055 4.984514 69.909091 1.953956 152.842712 1.406734
